50 	 10 	 500 
0 
0.033 0.039 0.072 0.071 0.059 0.199 0.076 0.05 0.337 0.064 
1 	  0 	   5 	 0.2635 	 0.2965 	 0.3294 
2 	  0 	   5 	 0.3044 	 0.3424 	 0.3805 
3 	  0 	   5 	 0.0848 	 0.0954 	 0.1060 
4 	  0 	   2 	 0.0671 	 0.0755 	 0.0839 
5 	  0 	   5 	 0.3175 	 0.3572 	 0.3969 
6 	  0 	   5 	 0.4839 	 0.5443 	 0.6048 
7 	  0 	   5 	 0.7496 	 0.8433 	 0.9370 
8 	  0 	   5 	 0.1050 	 0.1181 	 0.1312 
9 	  0 	   8 	 0.2059 	 0.2316 	 0.2574 
10 	  0 	   5 	 0.7603 	 0.8553 	 0.9504 
1 	  1 	   6 	 0.5583 	 0.6281 	 0.6978 
2 	  1 	   6 	 0.6106 	 0.6869 	 0.7632 
3 	  1 	   6 	 0.1391 	 0.1564 	 0.1738 
4 	  1 	   6 	 0.0771 	 0.0868 	 0.0964 
5 	  1 	   6 	 0.5525 	 0.6215 	 0.6906 
6 	  1 	   6 	 0.5404 	 0.6080 	 0.6755 
7 	  1 	   6 	 0.7579 	 0.8527 	 0.9474 
8 	  1 	   6 	 0.4354 	 0.4898 	 0.5442 
9 	  1 	   6 	 0.5317 	 0.5982 	 0.6646 
10 	  1 	   6 	 0.7633 	 0.8587 	 0.9541 
1 	  2 	   4 	 0.1115 	 0.1254 	 0.1394 
2 	  2 	   4 	 0.3095 	 0.3482 	 0.3869 
3 	  2 	   4 	 0.0850 	 0.0956 	 0.1062 
4 	  2 	   4 	 0.1927 	 0.2168 	 0.2409 
5 	  2 	   4 	 0.3993 	 0.4492 	 0.4992 
6 	  2 	   4 	 0.4907 	 0.5520 	 0.6133 
7 	  2 	   4 	 0.7491 	 0.8428 	 0.9364 
8 	  2 	   4 	 0.0856 	 0.0963 	 0.1070 
9 	  2 	   4 	 0.6687 	 0.7523 	 0.8359 
10 	  2 	   4 	 0.7232 	 0.8136 	 0.9040 
1 	  3 	   7 	 0.6155 	 0.6925 	 0.7694 
2 	  3 	   7 	 0.6257 	 0.7039 	 0.7821 
3 	  3 	   7 	 0.3006 	 0.3382 	 0.3758 
4 	  3 	   7 	 0.2914 	 0.3278 	 0.3642 
5 	  3 	   7 	 0.5659 	 0.6367 	 0.7074 
6 	  3 	   7 	 0.6448 	 0.7254 	 0.8060 
7 	  3 	   7 	 0.7303 	 0.8215 	 0.9128 
8 	  3 	   7 	 0.3638 	 0.4093 	 0.4548 
9 	  3 	   7 	 0.6801 	 0.7651 	 0.8501 
10 	  3 	   7 	 0.7425 	 0.8353 	 0.9281 
1 	  4 	   0 	 0.5502 	 0.6189 	 0.6877 
2 	  4 	   0 	 0.6353 	 0.7147 	 0.7941 
3 	  4 	   0 	 0.0821 	 0.0923 	 0.1026 
4 	  4 	   0 	 0.2025 	 0.2278 	 0.2531 
5 	  4 	   0 	 0.6790 	 0.7639 	 0.8488 
6 	  4 	   0 	 0.7130 	 0.8021 	 0.8912 
7 	  4 	   0 	 0.6740 	 0.7582 	 0.8425 
8 	  4 	   0 	 0.2669 	 0.3002 	 0.3336 
9 	  4 	   0 	 0.6732 	 0.7574 	 0.8416 
10 	  4 	   0 	 0.7475 	 0.8409 	 0.9343 
1 	  5 	   9 	 0.2831 	 0.3185 	 0.3539 
2 	  5 	   9 	 0.3257 	 0.3664 	 0.4071 
3 	  5 	   9 	 0.0739 	 0.0831 	 0.0923 
4 	  5 	   9 	 0.1844 	 0.2074 	 0.2305 
5 	  5 	   9 	 0.3690 	 0.4151 	 0.4612 
6 	  5 	   9 	 0.4778 	 0.5375 	 0.5973 
7 	  5 	   9 	 0.6940 	 0.7807 	 0.8675 
8 	  5 	   9 	 0.1033 	 0.1162 	 0.1292 
9 	  5 	   9 	 0.6286 	 0.7072 	 0.7857 
10 	  5 	   9 	 0.7493 	 0.8430 	 0.9366 
1 	  6 	   1 	 0.5109 	 0.5748 	 0.6387 
2 	  6 	   1 	 0.4237 	 0.4767 	 0.5297 
3 	  6 	   1 	 0.1187 	 0.1335 	 0.1484 
4 	  6 	   1 	 0.1787 	 0.2010 	 0.2233 
5 	  6 	   1 	 0.6262 	 0.7045 	 0.7828 
6 	  6 	   1 	 0.7257 	 0.8165 	 0.9072 
7 	  6 	   1 	 0.2366 	 0.2662 	 0.2958 
8 	  6 	   1 	 0.2447 	 0.2753 	 0.3059 
9 	  6 	   1 	 0.1759 	 0.1979 	 0.2199 
10 	  6 	   1 	 0.7639 	 0.8594 	 0.9549 
1 	  7 	   3 	 0.3139 	 0.3531 	 0.3924 
2 	  7 	   3 	 0.3603 	 0.4053 	 0.4504 
3 	  7 	   3 	 0.0886 	 0.0997 	 0.1108 
4 	  7 	   6 	 0.0746 	 0.0839 	 0.0932 
5 	  7 	   5 	 0.4034 	 0.4538 	 0.5043 
6 	  7 	   5 	 0.4483 	 0.5043 	 0.5604 
7 	  7 	   5 	 0.4480 	 0.5040 	 0.5600 
8 	  7 	   3 	 0.1645 	 0.1850 	 0.2056 
9 	  7 	   8 	 0.2059 	 0.2316 	 0.2574 
10 	  7 	   5 	 0.7120 	 0.8010 	 0.8900 
1 	  8 	   4 	 0.1745 	 0.1963 	 0.2181 
2 	  8 	   4 	 0.3946 	 0.4439 	 0.4933 
3 	  8 	   4 	 0.0854 	 0.0960 	 0.1067 
4 	  8 	   9 	 0.1765 	 0.1986 	 0.2207 
5 	  8 	   4 	 0.4193 	 0.4717 	 0.5241 
6 	  8 	   4 	 0.4710 	 0.5299 	 0.5887 
7 	  8 	   4 	 0.6927 	 0.7793 	 0.8659 
8 	  8 	   4 	 0.0831 	 0.0935 	 0.1038 
9 	  8 	   4 	 0.6222 	 0.7000 	 0.7778 
10 	  8 	   4 	 0.7135 	 0.8027 	 0.8919 
1 	  9 	   1 	 0.5426 	 0.6104 	 0.6782 
2 	  9 	   1 	 0.6341 	 0.7134 	 0.7927 
3 	  9 	   1 	 0.0936 	 0.1053 	 0.1170 
4 	  9 	   1 	 0.1571 	 0.1768 	 0.1964 
5 	  9 	   1 	 0.6824 	 0.7677 	 0.8530 
6 	  9 	   1 	 0.7277 	 0.8186 	 0.9096 
7 	  9 	   1 	 0.7577 	 0.8525 	 0.9472 
8 	  9 	   1 	 0.1394 	 0.1568 	 0.1742 
9 	  9 	   1 	 0.6800 	 0.7650 	 0.8500 
10 	  9 	   1 	 0.7639 	 0.8594 	 0.9549 
1 	  10 	   4 	 0.2068 	 0.2327 	 0.2585 
2 	  10 	   4 	 0.4120 	 0.4634 	 0.5149 
3 	  10 	   9 	 0.0802 	 0.0903 	 0.1003 
4 	  10 	   4 	 0.2128 	 0.2394 	 0.2660 
5 	  10 	   4 	 0.4432 	 0.4986 	 0.5540 
6 	  10 	   4 	 0.5362 	 0.6032 	 0.6702 
7 	  10 	   4 	 0.7312 	 0.8226 	 0.9140 
8 	  10 	   8 	 0.0777 	 0.0874 	 0.0971 
9 	  10 	   4 	 0.6255 	 0.7037 	 0.7818 
10 	  10 	   4 	 0.7282 	 0.8192 	 0.9102 
1 	  11 	   1 	 0.6314 	 0.7103 	 0.7892 
2 	  11 	   1 	 0.6379 	 0.7177 	 0.7974 
3 	  11 	   1 	 0.1696 	 0.1908 	 0.2120 
4 	  11 	   1 	 0.3953 	 0.4447 	 0.4942 
5 	  11 	   1 	 0.6959 	 0.7828 	 0.8698 
6 	  11 	   1 	 0.7277 	 0.8186 	 0.9096 
7 	  11 	   1 	 0.7578 	 0.8525 	 0.9473 
8 	  11 	   1 	 0.4131 	 0.4648 	 0.5164 
9 	  11 	   1 	 0.6799 	 0.7649 	 0.8499 
10 	  11 	   1 	 0.7639 	 0.8594 	 0.9549 
1 	  12 	   9 	 0.1416 	 0.1593 	 0.1770 
2 	  12 	   8 	 0.1264 	 0.1422 	 0.1580 
3 	  12 	   9 	 0.0801 	 0.0901 	 0.1001 
4 	  12 	   4 	 0.1252 	 0.1408 	 0.1564 
5 	  12 	   4 	 0.3283 	 0.3693 	 0.4103 
6 	  12 	   9 	 0.3663 	 0.4121 	 0.4579 
7 	  12 	   9 	 0.6023 	 0.6775 	 0.7528 
8 	  12 	   5 	 0.0947 	 0.1065 	 0.1184 
9 	  12 	   9 	 0.5295 	 0.5957 	 0.6619 
10 	  12 	   9 	 0.7616 	 0.8568 	 0.9520 
1 	  13 	   8 	 0.1087 	 0.1223 	 0.1359 
2 	  13 	   8 	 0.1342 	 0.1509 	 0.1677 
3 	  13 	   8 	 0.0911 	 0.1025 	 0.1139 
4 	  13 	   8 	 0.0867 	 0.0975 	 0.1084 
5 	  13 	   8 	 0.3705 	 0.4168 	 0.4631 
6 	  13 	   8 	 0.3504 	 0.3942 	 0.4379 
7 	  13 	   8 	 0.7498 	 0.8435 	 0.9372 
8 	  13 	   5 	 0.0889 	 0.1000 	 0.1111 
9 	  13 	   8 	 0.2059 	 0.2316 	 0.2574 
10 	  13 	   8 	 0.2803 	 0.3154 	 0.3504 
1 	  14 	   1 	 0.6261 	 0.7043 	 0.7826 
2 	  14 	   1 	 0.6168 	 0.6939 	 0.7710 
3 	  14 	   1 	 0.2064 	 0.2322 	 0.2580 
4 	  14 	   1 	 0.4309 	 0.4848 	 0.5387 
5 	  14 	   1 	 0.6951 	 0.7820 	 0.8689 
6 	  14 	   1 	 0.7276 	 0.8186 	 0.9095 
7 	  14 	   1 	 0.7577 	 0.8524 	 0.9471 
8 	  14 	   1 	 0.4916 	 0.5530 	 0.6145 
9 	  14 	   1 	 0.6775 	 0.7622 	 0.8469 
10 	  14 	   1 	 0.7639 	 0.8594 	 0.9549 
1 	  15 	   8 	 0.1087 	 0.1223 	 0.1359 
2 	  15 	   8 	 0.1342 	 0.1509 	 0.1677 
3 	  15 	   4 	 0.0690 	 0.0776 	 0.0862 
4 	  15 	   2 	 0.0702 	 0.0789 	 0.0877 
5 	  15 	   5 	 0.1232 	 0.1386 	 0.1540 
6 	  15 	   6 	 0.1489 	 0.1676 	 0.1862 
7 	  15 	   8 	 0.6502 	 0.7315 	 0.8128 
8 	  15 	   9 	 0.0730 	 0.0821 	 0.0912 
9 	  15 	   8 	 0.2059 	 0.2316 	 0.2574 
10 	  15 	   8 	 0.5093 	 0.5729 	 0.6366 
1 	  16 	   3 	 0.2397 	 0.2697 	 0.2997 
2 	  16 	   3 	 0.3487 	 0.3923 	 0.4359 
3 	  16 	   5 	 0.0789 	 0.0887 	 0.0986 
4 	  16 	   7 	 0.0886 	 0.0996 	 0.1107 
5 	  16 	   3 	 0.2909 	 0.3272 	 0.3636 
6 	  16 	   3 	 0.5888 	 0.6623 	 0.7359 
7 	  16 	   5 	 0.5866 	 0.6599 	 0.7333 
8 	  16 	   5 	 0.1215 	 0.1367 	 0.1519 
9 	  16 	   3 	 0.4043 	 0.4549 	 0.5054 
10 	  16 	   3 	 0.7612 	 0.8563 	 0.9514 
1 	  17 	   3 	 0.3471 	 0.3905 	 0.4338 
2 	  17 	   3 	 0.3866 	 0.4349 	 0.4832 
3 	  17 	   3 	 0.1283 	 0.1444 	 0.1604 
4 	  17 	   3 	 0.1255 	 0.1412 	 0.1569 
5 	  17 	   3 	 0.4059 	 0.4566 	 0.5073 
6 	  17 	   3 	 0.5633 	 0.6338 	 0.7042 
7 	  17 	   3 	 0.7362 	 0.8282 	 0.9202 
8 	  17 	   5 	 0.0956 	 0.1075 	 0.1195 
9 	  17 	   3 	 0.4437 	 0.4992 	 0.5547 
10 	  17 	   3 	 0.7598 	 0.8548 	 0.9497 
1 	  18 	   4 	 0.1767 	 0.1988 	 0.2209 
2 	  18 	   4 	 0.3030 	 0.3408 	 0.3787 
3 	  18 	   7 	 0.0669 	 0.0753 	 0.0837 
4 	  18 	   4 	 0.1050 	 0.1182 	 0.1313 
5 	  18 	   4 	 0.4045 	 0.4551 	 0.5056 
6 	  18 	   4 	 0.4371 	 0.4918 	 0.5464 
7 	  18 	   4 	 0.5381 	 0.6054 	 0.6726 
8 	  18 	   9 	 0.0837 	 0.0942 	 0.1047 
9 	  18 	   4 	 0.6234 	 0.7014 	 0.7793 
10 	  18 	   4 	 0.6175 	 0.6947 	 0.7719 
1 	  19 	   3 	 0.3571 	 0.4017 	 0.4463 
2 	  19 	   3 	 0.3841 	 0.4321 	 0.4802 
3 	  19 	   3 	 0.1054 	 0.1186 	 0.1318 
4 	  19 	   3 	 0.0971 	 0.1093 	 0.1214 
5 	  19 	   3 	 0.4654 	 0.5235 	 0.5817 
6 	  19 	   3 	 0.6160 	 0.6929 	 0.7699 
7 	  19 	   3 	 0.7532 	 0.8473 	 0.9414 
8 	  19 	   8 	 0.1284 	 0.1445 	 0.1605 
9 	  19 	   3 	 0.3971 	 0.4468 	 0.4964 
10 	  19 	   3 	 0.7633 	 0.8587 	 0.9541 
1 	  20 	   0 	 0.6394 	 0.7193 	 0.7993 
2 	  20 	   0 	 0.6508 	 0.7322 	 0.8136 
3 	  20 	   0 	 0.1210 	 0.1361 	 0.1512 
4 	  20 	   0 	 0.3124 	 0.3515 	 0.3905 
5 	  20 	   0 	 0.6953 	 0.7822 	 0.8691 
6 	  20 	   0 	 0.7272 	 0.8181 	 0.9090 
7 	  20 	   0 	 0.7521 	 0.8461 	 0.9401 
8 	  20 	   0 	 0.3963 	 0.4458 	 0.4954 
9 	  20 	   0 	 0.6799 	 0.7649 	 0.8499 
10 	  20 	   0 	 0.7638 	 0.8592 	 0.9547 
1 	  21 	   9 	 0.2920 	 0.3285 	 0.3650 
2 	  21 	   7 	 0.3101 	 0.3489 	 0.3877 
3 	  21 	   7 	 0.1694 	 0.1906 	 0.2117 
4 	  21 	   7 	 0.1591 	 0.1790 	 0.1989 
5 	  21 	   7 	 0.4209 	 0.4735 	 0.5261 
6 	  21 	   7 	 0.6744 	 0.7587 	 0.8430 
7 	  21 	   7 	 0.6586 	 0.7410 	 0.8233 
8 	  21 	   7 	 0.1674 	 0.1883 	 0.2092 
9 	  21 	   7 	 0.6680 	 0.7515 	 0.8350 
10 	  21 	   7 	 0.7174 	 0.8071 	 0.8968 
1 	  22 	   2 	 0.6405 	 0.7206 	 0.8006 
2 	  22 	   2 	 0.6503 	 0.7316 	 0.8129 
3 	  22 	   1 	 0.0739 	 0.0832 	 0.0924 
4 	  22 	   2 	 0.0741 	 0.0833 	 0.0926 
5 	  22 	   2 	 0.3281 	 0.3692 	 0.4102 
6 	  22 	   2 	 0.4032 	 0.4535 	 0.5039 
7 	  22 	   2 	 0.7572 	 0.8519 	 0.9465 
8 	  22 	   2 	 0.4501 	 0.5064 	 0.5627 
9 	  22 	   2 	 0.5822 	 0.6550 	 0.7277 
10 	  22 	   2 	 0.5818 	 0.6546 	 0.7273 
1 	  23 	   5 	 0.1965 	 0.2210 	 0.2456 
2 	  23 	   5 	 0.2986 	 0.3359 	 0.3733 
3 	  23 	   9 	 0.0782 	 0.0879 	 0.0977 
4 	  23 	   5 	 0.0827 	 0.0930 	 0.1033 
5 	  23 	   5 	 0.3203 	 0.3604 	 0.4004 
6 	  23 	   5 	 0.6129 	 0.6896 	 0.7662 
7 	  23 	   5 	 0.7570 	 0.8516 	 0.9462 
8 	  23 	   5 	 0.1291 	 0.1453 	 0.1614 
9 	  23 	   8 	 0.2059 	 0.2316 	 0.2574 
10 	  23 	   5 	 0.7614 	 0.8565 	 0.9517 
1 	  24 	   8 	 0.1049 	 0.1180 	 0.1312 
2 	  24 	   5 	 0.1319 	 0.1484 	 0.1649 
3 	  24 	   8 	 0.0783 	 0.0881 	 0.0979 
4 	  24 	   8 	 0.1034 	 0.1164 	 0.1293 
5 	  24 	   8 	 0.1983 	 0.2231 	 0.2478 
6 	  24 	   8 	 0.1385 	 0.1558 	 0.1731 
7 	  24 	   8 	 0.7143 	 0.8036 	 0.8929 
8 	  24 	   8 	 0.1225 	 0.1378 	 0.1532 
9 	  24 	   8 	 0.2059 	 0.2316 	 0.2574 
10 	  24 	   8 	 0.5407 	 0.6083 	 0.6759 
1 	  25 	   9 	 0.1550 	 0.1744 	 0.1938 
