40 	 10 	 400 
0 
0.086 0.007 0.04 0.033 0.154 0.052 0.099 0.039 0.358 0.05 
1	0	9	0.229	0.257	0.286
2	0	9	0.195	0.219	0.243
3	0	7	0.075	0.084	0.093
4	0	9	0.179	0.201	0.223
5	0	9	0.352	0.397	0.441
6	0	9	0.344	0.388	0.430
7	0	7	0.471	0.530	0.589
8	0	7	0.123	0.139	0.154
9	0	7	0.426	0.479	0.532
10	0	7	0.611	0.687	0.763
1	1	3	0.349	0.393	0.436
2	1	3	0.384	0.432	0.480
3	1	5	0.097	0.109	0.121
4	1	2	0.073	0.083	0.092
5	1	5	0.281	0.316	0.351
6	1	5	0.332	0.374	0.415
7	1	5	0.590	0.664	0.738
8	1	3	0.142	0.160	0.177
9	1	8	0.206	0.232	0.257
10	1	5	0.760	0.855	0.950
1	2	4	0.137	0.154	0.172
2	2	4	0.333	0.374	0.416
3	2	4	0.071	0.080	0.089
4	2	4	0.193	0.217	0.241
5	2	4	0.394	0.444	0.493
6	2	4	0.447	0.503	0.559
7	2	4	0.637	0.717	0.797
8	2	4	0.086	0.096	0.107
9	2	4	0.665	0.748	0.831
10	2	4	0.681	0.766	0.852
1	3	3	0.369	0.415	0.462
2	3	3	0.402	0.453	0.503
3	3	3	0.100	0.112	0.124
4	3	3	0.079	0.089	0.099
5	3	3	0.499	0.562	0.624
6	3	3	0.673	0.757	0.841
7	3	3	0.758	0.853	0.947
8	3	3	0.233	0.263	0.292
9	3	3	0.451	0.507	0.563
10	3	3	0.764	0.859	0.955
1	4	9	0.279	0.314	0.349
2	4	9	0.288	0.324	0.360
3	4	9	0.070	0.079	0.087
4	4	9	0.202	0.227	0.252
5	4	9	0.399	0.449	0.499
6	4	9	0.506	0.569	0.633
7	4	9	0.704	0.792	0.880
8	4	7	0.116	0.131	0.145
9	4	9	0.620	0.697	0.775
10	4	9	0.755	0.850	0.944
1	5	8	0.109	0.122	0.136
2	5	8	0.134	0.151	0.168
3	5	8	0.096	0.107	0.119
4	5	8	0.077	0.087	0.097
5	5	8	0.169	0.190	0.211
6	5	8	0.351	0.395	0.439
7	5	8	0.738	0.830	0.923
8	5	8	0.139	0.156	0.173
9	5	8	0.206	0.232	0.257
10	5	8	0.543	0.611	0.679
1	6	8	0.109	0.122	0.136
2	6	8	0.134	0.151	0.168
3	6	3	0.066	0.074	0.083
4	6	5	0.068	0.077	0.086
5	6	5	0.234	0.263	0.292
6	6	8	0.127	0.142	0.158
7	6	8	0.332	0.374	0.415
8	6	8	0.078	0.088	0.098
9	6	8	0.206	0.232	0.257
10	6	8	0.221	0.249	0.276
1	7	0	0.589	0.662	0.736
2	7	0	0.632	0.712	0.791
3	7	0	0.101	0.113	0.126
4	7	0	0.207	0.233	0.259
5	7	0	0.680	0.765	0.851
6	7	0	0.721	0.811	0.901
7	7	0	0.743	0.836	0.929
8	7	0	0.406	0.457	0.508
9	7	0	0.665	0.749	0.832
10	7	0	0.763	0.859	0.954
1	8	4	0.193	0.217	0.241
2	8	4	0.332	0.374	0.415
3	8	4	0.073	0.082	0.091
4	8	4	0.186	0.209	0.233
5	8	4	0.412	0.464	0.516
6	8	4	0.472	0.531	0.591
7	8	4	0.692	0.778	0.865
8	8	4	0.086	0.096	0.107
9	8	4	0.660	0.743	0.826
10	8	4	0.652	0.733	0.815
1	9	1	0.618	0.696	0.773
2	9	1	0.616	0.693	0.770
3	9	1	0.146	0.165	0.183
4	9	1	0.395	0.445	0.494
5	9	1	0.614	0.690	0.767
6	9	1	0.726	0.817	0.908
7	9	1	0.753	0.848	0.942
8	9	1	0.488	0.549	0.610
9	9	1	0.676	0.761	0.846
10	9	1	0.764	0.859	0.955
1	10	8	0.109	0.122	0.136
2	10	0	0.282	0.318	0.353
3	10	3	0.071	0.080	0.088
4	10	0	0.106	0.119	0.132
5	10	0	0.654	0.736	0.817
6	10	0	0.701	0.788	0.876
7	10	0	0.728	0.819	0.910
8	10	9	0.083	0.093	0.104
9	10	0	0.679	0.764	0.849
10	10	0	0.760	0.855	0.950
1	11	7	0.459	0.516	0.573
2	11	7	0.413	0.465	0.516
3	11	7	0.078	0.088	0.098
4	11	7	0.174	0.196	0.218
5	11	7	0.401	0.451	0.501
6	11	7	0.506	0.569	0.632
7	11	7	0.543	0.611	0.679
8	11	7	0.127	0.143	0.158
9	11	7	0.624	0.703	0.780
10	11	7	0.639	0.719	0.799
1	12	8	0.109	0.122	0.136
2	12	8	0.134	0.151	0.168
3	12	4	0.064	0.072	0.080
4	12	5	0.080	0.090	0.100
5	12	5	0.224	0.252	0.280
6	12	5	0.535	0.602	0.669
7	12	5	0.756	0.851	0.946
8	12	9	0.080	0.090	0.100
9	12	8	0.206	0.232	0.257
10	12	5	0.764	0.859	0.955
1	13	7	0.462	0.519	0.577
2	13	7	0.386	0.434	0.482
3	13	7	0.225	0.253	0.281
4	13	7	0.246	0.277	0.307
5	13	7	0.493	0.555	0.617
6	13	7	0.562	0.632	0.703
7	13	7	0.612	0.688	0.765
8	13	7	0.232	0.261	0.289
9	13	7	0.680	0.765	0.850
10	13	7	0.612	0.689	0.765
1	14	4	0.167	0.188	0.208
2	14	4	0.224	0.252	0.280
3	14	4	0.081	0.091	0.101
4	14	4	0.072	0.081	0.090
5	14	6	0.262	0.294	0.327
6	14	6	0.370	0.417	0.463
7	14	6	0.758	0.853	0.947
8	14	6	0.099	0.111	0.123
9	14	6	0.549	0.617	0.686
10	14	6	0.764	0.859	0.955
1	15	1	0.639	0.720	0.799
2	15	1	0.649	0.730	0.811
3	15	1	0.177	0.199	0.222
4	15	1	0.463	0.520	0.578
5	15	1	0.696	0.783	0.870
6	15	1	0.728	0.819	0.910
7	15	1	0.758	0.852	0.947
8	15	1	0.424	0.477	0.530
9	15	1	0.680	0.765	0.850
10	15	1	0.764	0.859	0.955
1	16	2	0.238	0.268	0.297
