30 	 10 	 300 
0 
0.539 0.021    0.011 0.175    0.064    0.03    0.06    0.048 0.    0.052 
1 	  0 	   1 	 0.7352 	 0.7661 	 0.7969 
2 	  0 	   1 	 0.7614 	 0.7909 	 0.8204 
3 	  0 	   1 	 0.1629 	 0.2054 	 0.2479 
4 	  0 	   1 	 0.5448 	 0.5891 	 0.6333 
5 	  0 	   1 	 0.8480 	 0.8700 	 0.8921 
6 	  0 	   1 	 0.8936 	 0.9096 	 0.9256 
7 	  0 	   1 	 0.9375 	 0.9473 	 0.9570 
8 	  0 	   1 	 0.4604 	 0.4980 	 0.5356 
9 	  0 	   1 	 0.8193 	 0.8442 	 0.8690 
10 	  0 	   1 	 0.9465 	 0.9549 	 0.9633 
1 	  1 	   3 	 0.3703 	 0.4011 	 0.4320 
2 	  1 	   3 	 0.3952 	 0.4247 	 0.4542 
3 	  1 	   5 	 0.0707 	 0.1132 	 0.1558 
4 	  1 	   8 	 0.0519 	 0.0961 	 0.1403 
5 	  1 	   5 	 0.4557 	 0.4777 	 0.4998 
6 	  1 	   5 	 0.7149 	 0.7309 	 0.7470 
7 	  1 	   5 	 0.9371 	 0.9468 	 0.9565 
8 	  1 	   5 	 0.1646 	 0.2023 	 0.2399 
9 	  1 	   8 	 0.2325 	 0.2574 	 0.2822 
10 	  1 	   5 	 0.9457 	 0.9541 	 0.9625 
1 	  2 	   3 	 0.4272 	 0.4581 	 0.4889 
2 	  2 	   3 	 0.4519 	 0.4814 	 0.5109 
3 	  2 	   3 	 0.1032 	 0.1457 	 0.1883 
4 	  2 	   2 	 0.0372 	 0.0814 	 0.1256 
5 	  2 	   3 	 0.4498 	 0.4718 	 0.4939 
6 	  2 	   3 	 0.7329 	 0.7489 	 0.7649 
7 	  2 	   3 	 0.9371 	 0.9468 	 0.9565 
8 	  2 	   3 	 0.2632 	 0.3008 	 0.3384 
9 	  2 	   3 	 0.5459 	 0.5707 	 0.5956 
10 	  2 	   3 	 0.9465 	 0.9548 	 0.9632 
1 	  3 	   8 	 0.1050 	 0.1359 	 0.1667 
2 	  3 	   8 	 0.1382 	 0.1677 	 0.1972 
3 	  3 	   8 	 0.0553 	 0.0978 	 0.1404 
4 	  3 	   8 	 0.0773 	 0.1215 	 0.1657 
5 	  3 	   8 	 0.4724 	 0.4945 	 0.5165 
6 	  3 	   8 	 0.5149 	 0.5309 	 0.5469 
7 	  3 	   8 	 0.7763 	 0.7860 	 0.7957 
8 	  3 	   8 	 0.0932 	 0.1308 	 0.1685 
9 	  3 	   8 	 0.2325 	 0.2574 	 0.2822 
10 	  3 	   8 	 0.5701 	 0.5785 	 0.5869 
1 	  4 	   7 	 0.5830 	 0.6138 	 0.6447 
2 	  4 	   7 	 0.6346 	 0.6640 	 0.6935 
3 	  4 	   7 	 0.1840 	 0.2266 	 0.2691 
4 	  4 	   7 	 0.1633 	 0.2075 	 0.2517 
5 	  4 	   7 	 0.5264 	 0.5485 	 0.5705 
6 	  4 	   7 	 0.5701 	 0.5861 	 0.6021 
7 	  4 	   7 	 0.5709 	 0.5806 	 0.5903 
8 	  4 	   7 	 0.1302 	 0.1678 	 0.2054 
9 	  4 	   7 	 0.7714 	 0.7963 	 0.8211 
10 	  4 	   7 	 0.7836 	 0.7920 	 0.8004 
1 	  5 	   8 	 0.1030 	 0.1338 	 0.1646 
2 	  5 	   8 	 0.1388 	 0.1682 	 0.1977 
3 	  5 	   8 	 0.0828 	 0.1253 	 0.1679 
4 	  5 	   2 	 0.0520 	 0.0962 	 0.1404 
5 	  5 	   8 	 0.2222 	 0.2442 	 0.2662 
6 	  5 	   8 	 0.3545 	 0.3705 	 0.3866 
7 	  5 	   8 	 0.7846 	 0.7943 	 0.8040 
8 	  5 	   8 	 0.0881 	 0.1257 	 0.1633 
9 	  5 	   8 	 0.2325 	 0.2574 	 0.2822 
