30 	 10 	 300 
0 
0.09    0.075    0.091 0.075 0.083    0.40 0.022    0.053    0.111 0.    
1 	  0 	   3 	 0.4586 	 0.4894 	 0.5203 
2 	  0 	   3 	 0.5099 	 0.5394 	 0.5689 
3 	  0 	   3 	 0.0569 	 0.0995 	 0.1420 
4 	  0 	   3 	 0.1001 	 0.1443 	 0.1886 
5 	  0 	   3 	 0.6186 	 0.6407 	 0.6627 
6 	  0 	   3 	 0.8686 	 0.8847 	 0.9007 
7 	  0 	   3 	 0.9373 	 0.9471 	 0.9568 
8 	  0 	   3 	 0.3781 	 0.4157 	 0.4534 
9 	  0 	   3 	 0.5180 	 0.5428 	 0.5677 
10 	  0 	   3 	 0.9465 	 0.9549 	 0.9633 
1 	  1 	   6 	 0.1337 	 0.1645 	 0.1954 
2 	  1 	   4 	 0.2959 	 0.3254 	 0.3549 
3 	  1 	   6 	 0.0578 	 0.1004 	 0.1429 
4 	  1 	   6 	 0.0355 	 0.0798 	 0.1240 
5 	  1 	   6 	 0.3664 	 0.3884 	 0.4104 
6 	  1 	   6 	 0.4889 	 0.5050 	 0.5210 
7 	  1 	   6 	 0.7178 	 0.7275 	 0.7373 
8 	  1 	   6 	 0.1152 	 0.1528 	 0.1904 
9 	  1 	   6 	 0.5192 	 0.5440 	 0.5689 
10 	  1 	   0 	 0.7243 	 0.7327 	 0.7411 
1 	  2 	   7 	 0.6775 	 0.7083 	 0.7392 
2 	  2 	   7 	 0.6882 	 0.7177 	 0.7472 
3 	  2 	   7 	 0.1935 	 0.2361 	 0.2786 
4 	  2 	   7 	 0.2350 	 0.2793 	 0.3235 
5 	  2 	   7 	 0.6042 	 0.6262 	 0.6483 
6 	  2 	   7 	 0.6749 	 0.6910 	 0.7070 
7 	  2 	   7 	 0.7822 	 0.7919 	 0.8016 
8 	  2 	   7 	 0.3160 	 0.3537 	 0.3913 
9 	  2 	   7 	 0.8250 	 0.8498 	 0.8747 
10 	  2 	   7 	 0.8153 	 0.8237 	 0.8321 
1 	  3 	   2 	 0.6843 	 0.7152 	 0.7460 
2 	  3 	   2 	 0.7813 	 0.8108 	 0.8403 
3 	  3 	   2 	 0.0919 	 0.1344 	 0.1770 
4 	  3 	   2 	 0.0460 	 0.0902 	 0.1345 
5 	  3 	   2 	 0.3193 	 0.3414 	 0.3634 
6 	  3 	   2 	 0.4847 	 0.5008 	 0.5168 
7 	  3 	   2 	 0.8776 	 0.8873 	 0.8971 
8 	  3 	   2 	 0.1462 	 0.1839 	 0.2215 
9 	  3 	   3 	 0.4467 	 0.4716 	 0.4964 
10 	  3 	   2 	 0.7568 	 0.7652 	 0.7736 
1 	  4 	   8 	 0.1050 	 0.1359 	 0.1667 
2 	  4 	   8 	 0.1382 	 0.1677 	 0.1972 
3 	  4 	   4 	 0.0477 	 0.0903 	 0.1328 
4 	  4 	   5 	 0.0583 	 0.1025 	 0.1467 
5 	  4 	   8 	 0.1213 	 0.1434 	 0.1654 
6 	  4 	   8 	 0.2068 	 0.2229 	 0.2389 
7 	  4 	   9 	 0.2448 	 0.2545 	 0.2642 
8 	  4 	   9 	 0.0648 	 0.1024 	 0.1400 
9 	  4 	   8 	 0.2325 	 0.2574 	 0.2822 
10 	  4 	   8 	 0.2679 	 0.2763 	 0.2847 
1 	  5 	   8 	 0.1050 	 0.1359 	 0.1667 
2 	  5 	   8 	 0.1338 	 0.1633 	 0.1927 
3 	  5 	   8 	 0.0790 	 0.1216 	 0.1641 
4 	  5 	   8 	 0.0422 	 0.0865 	 0.1307 
5 	  5 	   8 	 0.4659 	 0.4879 	 0.5100 
6 	  5 	   8 	 0.5646 	 0.5806 	 0.5967 
7 	  5 	   8 	 0.7125 	 0.7223 	 0.7320 
8 	  5 	   8 	 0.1182 	 0.1558 	 0.1935 
9 	  5 	   3 	 0.3961 	 0.4209 	 0.4458 
10 	  5 	   8 	 0.4073 	 0.4157 	 0.4241 
1 	  6 	   2 	 0.6174 	 0.6483 	 0.6791 
2 	  6 	   2 	 0.7737 	 0.8031 	 0.8326 
3 	  6 	   2 	 0.0561 	 0.0986 	 0.1412 
4 	  6 	   2 	 0.0348 	 0.0790 	 0.1232 
5 	  6 	   2 	 0.1841 	 0.2061 	 0.2281 
6 	  6 	   2 	 0.4178 	 0.4339 	 0.4499 
7 	  6 	   2 	 0.6836 	 0.6933 	 0.7030 
8 	  6 	   9 	 0.0666 	 0.1043 	 0.1419 
9 	  6 	   2 	 0.3885 	 0.4134 	 0.4382 
10 	  6 	   2 	 0.7408 	 0.7492 	 0.7576 
1 	  7 	   4 	 0.1452 	 0.1760 	 0.2069 
2 	  7 	   0 	 0.1662 	 0.1957 	 0.2252 
3 	  7 	   0 	 0.0551 	 0.0976 	 0.1402 
4 	  7 	   0 	 0.0595 	 0.1037 	 0.1479 
5 	  7 	   0 	 0.5889 	 0.6110 	 0.6330 
6 	  7 	   0 	 0.6171 	 0.6332 	 0.6492 
7 	  7 	   0 	 0.8642 	 0.8739 	 0.8837 
8 	  7 	   0 	 0.0997 	 0.1373 	 0.1749 
9 	  7 	   0 	 0.7444 	 0.7692 	 0.7941 
10 	  7 	   0 	 0.9320 	 0.9404 	 0.9487 
1 	  8 	   7 	 0.6864 	 0.7172 	 0.7481 
2 	  8 	   7 	 0.6763 	 0.7058 	 0.7353 
3 	  8 	   7 	 0.1523 	 0.1948 	 0.2374 
4 	  8 	   7 	 0.2296 	 0.2738 	 0.3180 
5 	  8 	   7 	 0.5992 	 0.6213 	 0.6433 
6 	  8 	   7 	 0.6615 	 0.6776 	 0.6936 
7 	  8 	   7 	 0.8300 	 0.8397 	 0.8494 
8 	  8 	   7 	 0.2974 	 0.3350 	 0.3727 
9 	  8 	   7 	 0.8249 	 0.8497 	 0.8746 
10 	  8 	   7 	 0.7801 	 0.7885 	 0.7969 
1 	  9 	   4 	 0.2125 	 0.2433 	 0.2742 
2 	  9 	   4 	 0.3988 	 0.4283 	 0.4578 
3 	  9 	   4 	 0.0638 	 0.1063 	 0.1488 
4 	  9 	   4 	 0.1884 	 0.2327 	 0.2769 
5 	  9 	   4 	 0.4755 	 0.4975 	 0.5196 
6 	  9 	   4 	 0.5366 	 0.5527 	 0.5687 
7 	  9 	   4 	 0.6790 	 0.6887 	 0.6984 
8 	  9 	   4 	 0.0693 	 0.1070 	 0.1446 
9 	  9 	   4 	 0.6524 	 0.6773 	 0.7021 
10 	  9 	   4 	 0.7702 	 0.7786 	 0.7870 
1 	  10 	   8 	 0.1025 	 0.1333 	 0.1642 
2 	  10 	   8 	 0.1386 	 0.1681 	 0.1975 
3 	  10 	   6 	 0.0507 	 0.0932 	 0.1358 
4 	  10 	   6 	 0.0469 	 0.0911 	 0.1353 
5 	  10 	   6 	 0.1648 	 0.1868 	 0.2089 
6 	  10 	   6 	 0.1665 	 0.1826 	 0.1986 
7 	  10 	   6 	 0.5889 	 0.5986 	 0.6083 
8 	  10 	   6 	 0.0498 	 0.0875 	 0.1251 
9 	  10 	   6 	 0.2210 	 0.2458 	 0.2707 
10 	  10 	   8 	 0.2060 	 0.2144 	 0.2228 
1 	  11 	   6 	 0.5742 	 0.6050 	 0.6358 
2 	  11 	   6 	 0.5520 	 0.5815 	 0.6110 
3 	  11 	   6 	 0.0608 	 0.1034 	 0.1459 
4 	  11 	   4 	 0.0614 	 0.1056 	 0.1498 
5 	  11 	   6 	 0.4775 	 0.4995 	 0.5216 
6 	  11 	   6 	 0.6044 	 0.6205 	 0.6365 
7 	  11 	   6 	 0.9377 	 0.9474 	 0.9571 
8 	  11 	   6 	 0.3368 	 0.3744 	 0.4120 
9 	  11 	   6 	 0.5363 	 0.5611 	 0.5860 
10 	  11 	   6 	 0.9449 	 0.9533 	 0.9617 
1 	  12 	   1 	 0.7300 	 0.7608 	 0.7916 
2 	  12 	   1 	 0.7807 	 0.8102 	 0.8397 
3 	  12 	   1 	 0.1541 	 0.1966 	 0.2392 
4 	  12 	   1 	 0.2915 	 0.3358 	 0.3800 
5 	  12 	   1 	 0.8473 	 0.8694 	 0.8914 
6 	  12 	   1 	 0.8936 	 0.9096 	 0.9256 
7 	  12 	   1 	 0.9376 	 0.9474 	 0.9571 
8 	  12 	   1 	 0.2091 	 0.2467 	 0.2843 
9 	  12 	   1 	 0.8251 	 0.8499 	 0.8748 
10 	  12 	   1 	 0.9465 	 0.9549 	 0.9633 
1 	  13 	   3 	 0.3825 	 0.4134 	 0.4442 
2 	  13 	   3 	 0.4270 	 0.4565 	 0.4860 
3 	  13 	   5 	 0.0780 	 0.1206 	 0.1631 
4 	  13 	   2 	 0.0408 	 0.0850 	 0.1292 
5 	  13 	   5 	 0.4191 	 0.4411 	 0.4631 
6 	  13 	   5 	 0.7913 	 0.8073 	 0.8233 
7 	  13 	   5 	 0.9115 	 0.9212 	 0.9309 
8 	  13 	   5 	 0.1060 	 0.1436 	 0.1812 
9 	  13 	   8 	 0.2325 	 0.2574 	 0.2822 
10 	  13 	   5 	 0.9437 	 0.9521 	 0.9605 
1 	  14 	   0 	 0.5753 	 0.6062 	 0.6370 
2 	  14 	   0 	 0.7754 	 0.8049 	 0.8344 
3 	  14 	   0 	 0.0724 	 0.1149 	 0.1574 
4 	  14 	   0 	 0.2084 	 0.2526 	 0.2968 
5 	  14 	   0 	 0.8385 	 0.8605 	 0.8826 
6 	  14 	   0 	 0.8882 	 0.9043 	 0.9203 
7 	  14 	   0 	 0.9315 	 0.9412 	 0.9510 
8 	  14 	   0 	 0.2053 	 0.2429 	 0.2805 
9 	  14 	   0 	 0.8240 	 0.8488 	 0.8737 
10 	  14 	   0 	 0.9456 	 0.9540 	 0.9624 
1 	  15 	   9 	 0.1642 	 0.1951 	 0.2259 
2 	  15 	   3 	 0.3001 	 0.3295 	 0.3590 
3 	  15 	   3 	 0.0467 	 0.0892 	 0.1318 
4 	  15 	   3 	 0.0699 	 0.1141 	 0.1583 
5 	  15 	   3 	 0.2536 	 0.2757 	 0.2977 
6 	  15 	   3 	 0.5627 	 0.5788 	 0.5948 
7 	  15 	   3 	 0.5860 	 0.5957 	 0.6054 
8 	  15 	   5 	 0.0898 	 0.1274 	 0.1650 
9 	  15 	   3 	 0.3567 	 0.3816 	 0.4064 
10 	  15 	   3 	 0.9338 	 0.9422 	 0.9506 
1 	  16 	   1 	 0.7700 	 0.8008 	 0.8316 
2 	  16 	   1 	 0.7819 	 0.8114 	 0.8408 
3 	  16 	   1 	 0.1680 	 0.2105 	 0.2531 
4 	  16 	   1 	 0.5540 	 0.5983 	 0.6425 
5 	  16 	   1 	 0.8480 	 0.8700 	 0.8920 
6 	  16 	   1 	 0.8936 	 0.9096 	 0.9256 
7 	  16 	   1 	 0.9373 	 0.9471 	 0.9568 
8 	  16 	   1 	 0.5112 	 0.5488 	 0.5865 
9 	  16 	   1 	 0.8251 	 0.8499 	 0.8748 
10 	  16 	   1 	 0.9465 	 0.9549 	 0.9633 
1 	  17 	   9 	 0.1654 	 0.1962 	 0.2271 
2 	  17 	   8 	 0.1237 	 0.1532 	 0.1827 
3 	  17 	   8 	 0.0500 	 0.0926 	 0.1351 
4 	  17 	   4 	 0.1315 	 0.1757 	 0.2199 
5 	  17 	   9 	 0.3625 	 0.3845 	 0.4066 
6 	  17 	   9 	 0.4638 	 0.4798 	 0.4958 
7 	  17 	   9 	 0.8113 	 0.8210 	 0.8308 
8 	  17 	   9 	 0.0539 	 0.0915 	 0.1292 
9 	  17 	   9 	 0.6606 	 0.6855 	 0.7103 
10 	  17 	   9 	 0.9424 	 0.9508 	 0.9592 
1 	  18 	   6 	 0.4152 	 0.4460 	 0.4769 
2 	  18 	   6 	 0.2967 	 0.3262 	 0.3557 
3 	  18 	   4 	 0.0567 	 0.0992 	 0.1417 
4 	  18 	   4 	 0.1445 	 0.1887 	 0.2330 
5 	  18 	   4 	 0.4209 	 0.4429 	 0.4649 
6 	  18 	   4 	 0.4929 	 0.5089 	 0.5250 
7 	  18 	   4 	 0.4527 	 0.4624 	 0.4721 
8 	  18 	   4 	 0.0678 	 0.1054 	 0.1431 
